record_id,batch_id,timestamp,heating_temperature,forming_pressure,spindle_speed,coolant_flow,vibration_amplitude,current_intensity,mold_temperature,feed_rate,lubricant_flow,clamp_force,equipment_id,operator_id
REC-002800,BATCH-20240301-080,2024-03-11 01:15:00,852.6,119.8,1509.0,24.0,2.54,45.2,176.5,306.0,13.6,80.4,EQ-B01,OP-004
REC-002801,BATCH-20240301-081,2024-03-11 01:20:00,858.8,121.7,1534.0,23.9,3.03,47.1,177.5,295.0,16.0,83.6,EQ-A02,OP-002
REC-002802,BATCH-20240301-081,2024-03-11 01:25:00,843.7,117.5,1493.0,22.4,2.51,46.8,175.7,301.0,14.5,83.3,EQ-A01,OP-003
REC-002803,BATCH-20240301-081,2024-03-11 01:30:00,847.2,123.8,1470.0,25.9,2.58,44.8,177.6,303.0,14.6,78.6,EQ-A01,OP-001
REC-002804,BATCH-20240301-081,2024-03-11 01:35:00,857.4,121.4,1532.0,24.5,2.44,44.6,181.0,306.0,15.0,78.4,EQ-A01,OP-005
REC-002805,BATCH-20240301-081,2024-03-11 01:40:00,853.8,120.1,1428.0,22.4,2.59,43.8,181.3,292.0,15.1,79.2,EQ-B02,OP-005
REC-002806,BATCH-20240301-081,2024-03-11 01:45:00,858.8,122.4,1567.0,25.0,2.75,45.1,184.4,299.0,13.9,76.0,EQ-A02,OP-003
REC-002807,BATCH-20240301-081,2024-03-11 01:50:00,858.3,121.2,1527.0,26.8,2.0,44.5,179.3,307.0,14.4,77.6,EQ-B01,OP-003
REC-002808,BATCH-20240301-081,2024-03-11 01:55:00,843.9,122.9,1463.0,24.3,2.69,44.0,174.9,284.0,15.0,81.0,EQ-B01,OP-003
REC-002809,BATCH-20240301-081,2024-03-11 02:00:00,849.0,121.1,1419.0,23.1,3.18,46.8,182.3,293.0,14.8,80.0,EQ-B01,OP-005
REC-002810,BATCH-20240301-081,2024-03-11 02:05:00,856.6,121.0,1526.0,24.8,2.74,45.5,180.1,293.0,14.9,77.8,EQ-A01,OP-005
REC-002811,BATCH-20240301-082,2024-03-11 02:10:00,849.8,120.2,1380.0,24.7,2.15,45.7,181.9,296.0,15.4,81.2,EQ-B01,OP-002
REC-002812,BATCH-20240301-082,2024-03-11 02:15:00,848.9,123.8,1464.0,26.8,2.43,43.7,178.9,289.0,15.6,76.8,EQ-B02,OP-003
REC-002813,BATCH-20240301-082,2024-03-11 02:20:00,856.9,117.7,1542.0,25.0,2.58,44.1,181.1,301.0,13.8,78.1,EQ-B01,OP-005
REC-002814,BATCH-20240301-082,2024-03-11 02:25:00,847.3,118.1,1563.0,25.0,2.27,44.3,178.5,297.0,14.1,78.4,EQ-A02,OP-001
REC-002815,BATCH-20240301-082,2024-03-11 02:30:00,853.8,120.5,1492.0,25.0,2.49,44.7,181.6,304.0,13.7,79.7,EQ-A01,OP-005
REC-002816,BATCH-20240301-082,2024-03-11 02:35:00,842.5,121.6,1538.0,24.3,2.46,41.8,182.9,307.0,15.9,83.0,EQ-A01,OP-003
REC-002817,BATCH-20240301-082,2024-03-11 02:40:00,843.9,122.2,1574.0,23.2,2.45,44.5,182.6,276.0,16.5,79.8,EQ-A02,OP-005
REC-002818,BATCH-20240301-082,2024-03-11 02:45:00,854.6,119.8,1525.0,22.2,2.38,46.3,180.9,284.0,15.0,78.4,EQ-B02,OP-003
REC-002819,BATCH-20240301-082,2024-03-11 02:50:00,845.5,116.2,1531.0,26.3,3.14,42.8,182.3,308.0,14.5,78.2,EQ-A02,OP-005
REC-002820,BATCH-20240301-082,2024-03-11 02:55:00,844.6,118.7,1510.0,26.6,2.83,42.6,177.6,313.0,14.4,79.9,EQ-B02,OP-003
REC-002821,BATCH-20240301-083,2024-03-11 03:00:00,841.5,122.9,1404.0,23.0,2.82,47.9,179.1,300.0,15.7,80.6,EQ-A01,OP-005
REC-002822,BATCH-20240301-083,2024-03-11 03:05:00,848.1,118.8,1422.0,25.3,2.47,44.3,177.0,291.0,15.5,81.8,EQ-B01,OP-002
REC-002823,BATCH-20240301-083,2024-03-11 03:10:00,848.4,118.9,1457.0,26.1,2.51,45.6,181.1,297.0,14.1,78.0,EQ-B02,OP-003
REC-002824,BATCH-20240301-083,2024-03-11 03:15:00,855.6,118.2,1479.0,23.6,2.14,43.8,185.1,307.0,14.6,82.2,EQ-B02,OP-003
REC-002825,BATCH-20240301-083,2024-03-11 03:20:00,849.2,123.4,1611.0,26.2,2.53,46.0,180.0,282.0,14.5,78.1,EQ-B02,OP-003
REC-002826,BATCH-20240301-083,2024-03-11 03:25:00,846.6,124.5,1556.0,25.5,2.74,42.2,182.2,309.0,13.2,81.5,EQ-A02,OP-004
REC-002827,BATCH-20240301-083,2024-03-11 03:30:00,842.9,115.1,1566.0,23.8,2.29,46.5,179.1,298.0,14.8,80.7,EQ-A01,OP-002
REC-002828,BATCH-20240301-083,2024-03-11 03:35:00,848.9,120.3,1475.0,25.4,2.59,47.8,178.9,298.0,15.2,81.9,EQ-A01,OP-005
REC-002829,BATCH-20240301-083,2024-03-11 03:40:00,844.5,120.3,1375.0,24.7,2.82,43.9,180.5,295.0,14.3,81.9,EQ-B01,OP-003
REC-002830,BATCH-20240301-083,2024-03-11 03:45:00,844.8,120.7,1515.0,24.0,,43.6,181.6,287.0,14.7,79.5,EQ-B01,OP-001
REC-002831,BATCH-20240301-084,2024-03-11 03:50:00,855.6,120.4,1548.0,25.7,2.66,44.5,183.1,296.0,13.6,79.6,EQ-B02,OP-001
REC-002832,BATCH-20240301-084,2024-03-11 03:55:00,852.3,116.0,1456.0,23.5,2.74,47.5,179.4,305.0,15.4,83.1,EQ-B01,OP-001
REC-002833,BATCH-20240301-084,2024-03-11 04:00:00,846.7,119.5,1483.0,25.1,3.25,45.0,177.4,288.0,16.0,78.3,EQ-B02,OP-005
REC-002834,BATCH-20240301-084,2024-03-11 04:05:00,853.3,118.3,1437.0,25.7,2.31,45.6,181.5,305.0,14.8,81.4,EQ-B02,OP-005
REC-002835,BATCH-20240301-084,2024-03-11 04:10:00,845.4,113.9,1535.0,25.2,,42.8,173.9,301.0,16.3,79.7,EQ-A01,OP-005
REC-002836,BATCH-20240301-084,2024-03-11 04:15:00,848.2,119.9,1609.0,25.9,2.22,45.0,181.0,289.0,15.6,78.4,EQ-A02,OP-002
REC-002837,BATCH-20240301-084,2024-03-11 04:20:00,842.4,120.2,1496.0,25.0,2.27,44.1,183.4,304.0,14.2,76.1,EQ-A01,OP-001
REC-002838,BATCH-20240301-084,2024-03-11 04:25:00,845.4,120.4,1468.0,24.1,2.32,44.9,182.4,300.0,15.0,79.6,EQ-B01,OP-001
REC-002839,BATCH-20240301-084,2024-03-11 04:30:00,847.5,122.2,1537.0,27.5,2.68,44.3,177.3,310.0,14.3,81.6,EQ-A02,OP-005
REC-002840,BATCH-20240301-084,2024-03-11 04:35:00,846.2,120.9,1447.0,25.9,2.13,45.4,179.4,301.0,14.7,79.2,EQ-B01,OP-002
REC-002841,BATCH-20240301-085,2024-03-11 04:40:00,850.8,117.5,1450.0,24.6,2.38,43.5,182.8,297.0,14.8,77.3,EQ-B01,OP-005
REC-002842,BATCH-20240301-085,2024-03-11 04:45:00,860.4,126.1,1461.0,,2.47,47.4,181.0,301.0,13.0,78.2,EQ-B02,OP-001
REC-002843,BATCH-20240301-085,2024-03-11 04:50:00,850.1,120.5,1439.0,24.1,2.67,42.9,180.4,312.0,15.3,80.7,EQ-A02,OP-003
REC-002844,BATCH-20240301-085,2024-03-11 04:55:00,839.9,117.9,1603.0,24.3,2.88,44.1,179.2,305.0,15.1,80.8,EQ-B01,OP-005
REC-002845,BATCH-20240301-085,2024-03-11 05:00:00,845.9,117.2,1456.0,24.4,2.43,46.6,180.3,305.0,15.1,77.8,EQ-A02,OP-001
REC-002846,BATCH-20240301-085,2024-03-11 05:05:00,850.1,120.3,1538.0,23.7,1.89,45.3,181.1,298.0,15.0,81.8,EQ-A01,OP-003
REC-002847,BATCH-20240301-085,2024-03-11 05:10:00,847.7,119.3,1504.0,23.5,2.45,44.9,184.9,297.0,15.2,81.8,EQ-A01,OP-005
REC-002848,BATCH-20240301-085,2024-03-11 05:15:00,845.8,123.4,1588.0,25.0,2.34,47.4,182.4,301.0,16.1,82.6,EQ-A01,OP-002
REC-002849,BATCH-20240301-085,2024-03-11 05:20:00,848.3,120.6,1529.0,25.0,2.08,43.6,175.9,305.0,14.1,80.4,EQ-A01,OP-002
REC-002850,BATCH-20240301-085,2024-03-11 05:25:00,859.2,123.6,1408.0,23.5,2.27,43.2,175.0,300.0,15.6,81.9,EQ-B01,OP-004
REC-002851,BATCH-20240301-086,2024-03-11 05:30:00,847.6,119.3,1518.0,24.9,2.74,45.6,178.9,281.0,16.2,78.6,EQ-A02,OP-003
REC-002852,BATCH-20240301-086,2024-03-11 05:35:00,851.8,115.2,1499.0,25.1,2.54,49.5,178.1,308.0,15.4,78.6,EQ-A02,OP-002
REC-002853,BATCH-20240301-086,2024-03-11 05:40:00,854.0,119.6,1544.0,27.4,2.55,44.6,183.2,314.0,14.3,79.1,EQ-B01,OP-002
REC-002854,BATCH-20240301-086,2024-03-11 05:45:00,853.4,119.7,1452.0,25.6,2.7,44.5,180.2,294.0,14.1,79.0,EQ-B02,OP-002
REC-002855,BATCH-20240301-086,2024-03-11 05:50:00,850.4,116.3,1479.0,25.1,2.86,44.5,176.3,298.0,14.5,81.1,EQ-A02,OP-002
REC-002856,BATCH-20240301-086,2024-03-11 05:55:00,848.3,113.2,1685.0,25.2,2.53,42.7,175.6,299.0,15.3,81.4,EQ-B02,OP-003
REC-002857,BATCH-20240301-086,2024-03-11 06:00:00,851.2,117.0,1375.0,24.9,2.34,43.1,182.5,284.0,15.5,77.2,EQ-B01,OP-003
REC-002858,BATCH-20240301-086,2024-03-11 06:05:00,850.7,122.3,1483.0,27.0,3.08,45.4,181.6,311.0,15.4,80.9,EQ-A02,OP-001
REC-002859,BATCH-20240301-086,2024-03-11 06:10:00,847.4,115.8,1430.0,27.9,2.6,44.6,183.8,293.0,15.5,80.2,EQ-A02,OP-005
REC-002860,BATCH-20240301-086,2024-03-11 06:15:00,852.3,119.2,1452.0,24.0,2.26,45.0,175.3,288.0,15.1,79.7,EQ-B02,OP-003
REC-002861,BATCH-20240301-087,2024-03-11 06:20:00,851.0,119.9,1626.0,25.2,2.39,45.2,183.1,300.0,15.5,80.8,EQ-B01,OP-002
REC-002862,BATCH-20240301-087,2024-03-11 06:25:00,848.5,120.3,1580.0,25.3,2.2,44.5,173.7,301.0,16.0,77.3,EQ-B01,OP-001
REC-002863,BATCH-20240301-087,2024-03-11 06:30:00,850.7,122.5,1555.0,26.5,1.94,45.8,175.5,290.0,15.7,80.3,EQ-A02,OP-004
REC-002864,BATCH-20240301-087,2024-03-11 06:35:00,853.6,117.7,1574.0,25.8,2.77,43.4,183.5,297.0,14.5,81.3,EQ-A02,OP-004
REC-002865,BATCH-20240301-087,2024-03-11 06:40:00,852.9,117.9,1603.0,27.2,2.68,45.6,181.0,285.0,15.1,80.2,EQ-B01,OP-005
REC-002866,BATCH-20240301-087,2024-03-11 06:45:00,847.1,119.2,1381.0,23.7,2.78,47.6,177.2,302.0,15.9,79.0,EQ-A01,OP-003
REC-002867,BATCH-20240301-087,2024-03-11 06:50:00,853.4,119.9,1560.0,23.5,2.17,45.4,180.3,299.0,15.5,78.1,EQ-A01,OP-002
REC-002868,BATCH-20240301-087,2024-03-11 06:55:00,843.2,118.7,1481.0,24.7,2.88,46.2,181.6,302.0,14.7,78.3,EQ-A01,OP-002
REC-002869,BATCH-20240301-087,2024-03-11 07:00:00,844.0,118.3,1498.0,23.6,2.55,44.7,178.8,312.0,13.0,79.2,EQ-B02,OP-005
REC-002870,BATCH-20240301-087,2024-03-11 07:05:00,838.2,120.6,1538.0,23.4,,42.5,180.2,297.0,14.8,79.3,EQ-B02,OP-005
REC-002871,BATCH-20240301-088,2024-03-11 07:10:00,845.1,122.8,1514.0,23.6,2.29,43.7,184.2,307.0,14.9,83.4,EQ-B02,OP-004
REC-002872,BATCH-20240301-088,2024-03-11 07:15:00,857.3,119.4,1479.0,24.6,2.21,47.6,177.0,309.0,15.6,79.4,EQ-B01,OP-005
REC-002873,BATCH-20240301-088,2024-03-11 07:20:00,859.1,116.1,1496.0,24.4,2.79,45.5,174.8,312.0,15.4,77.9,EQ-B01,OP-001
REC-002874,BATCH-20240301-088,2024-03-11 07:25:00,848.3,116.8,1491.0,25.2,2.4,44.3,175.2,303.0,13.5,80.1,EQ-A01,OP-004
REC-002875,BATCH-20240301-088,2024-03-11 07:30:00,841.0,120.1,1500.0,25.5,2.76,46.6,175.2,299.0,16.6,80.2,EQ-B02,OP-005
REC-002876,BATCH-20240301-088,2024-03-11 07:35:00,845.8,119.8,1481.0,,2.76,45.9,176.0,299.0,14.5,76.8,EQ-B01,OP-005
REC-002877,BATCH-20240301-088,2024-03-11 07:40:00,842.9,116.8,1497.0,24.5,2.21,44.4,182.2,304.0,15.8,79.5,EQ-A02,OP-005
REC-002878,BATCH-20240301-088,2024-03-11 07:45:00,858.0,120.9,1476.0,25.1,2.13,44.5,181.3,306.0,14.7,85.5,EQ-B01,OP-001
REC-002879,BATCH-20240301-088,2024-03-11 07:50:00,849.1,115.8,1561.0,25.7,2.57,44.3,181.2,316.0,15.2,77.1,EQ-A02,OP-003
REC-002880,BATCH-20240301-088,2024-03-11 07:55:00,832.7,121.0,1451.0,24.9,2.26,43.7,177.7,293.0,15.6,81.1,EQ-A01,OP-002
REC-002881,BATCH-20240301-089,2024-03-11 08:00:00,844.0,117.3,1519.0,26.3,2.81,43.5,183.0,282.0,14.8,81.0,EQ-B01,OP-001
REC-002882,BATCH-20240301-089,2024-03-11 08:05:00,839.6,125.2,1566.0,25.8,2.21,44.9,182.4,289.0,14.9,81.8,EQ-B02,OP-001
REC-002883,BATCH-20240301-089,2024-03-11 08:10:00,842.5,120.8,1412.0,23.9,2.35,45.8,177.9,301.0,14.5,78.9,EQ-B01,OP-001
REC-002884,BATCH-20240301-089,2024-03-11 08:15:00,856.3,117.1,1538.0,25.0,2.33,43.2,176.6,293.0,14.9,81.2,EQ-B02,OP-005
REC-002885,BATCH-20240301-089,2024-03-11 08:20:00,848.5,119.4,1496.0,25.6,2.69,42.9,179.2,312.0,13.9,80.1,EQ-B02,OP-004
REC-002886,BATCH-20240301-089,2024-03-11 08:25:00,849.1,118.6,1580.0,25.0,2.95,45.0,181.4,294.0,14.5,80.8,EQ-A01,OP-004
REC-002887,BATCH-20240301-089,2024-03-11 08:30:00,852.1,121.5,1519.0,23.4,2.26,46.3,174.1,303.0,14.9,81.7,EQ-A02,OP-004
REC-002888,BATCH-20240301-089,2024-03-11 08:35:00,852.1,118.3,1465.0,24.4,2.67,41.5,180.5,291.0,15.2,80.7,EQ-B02,OP-005
REC-002889,BATCH-20240301-089,2024-03-11 08:40:00,841.7,119.4,1508.0,25.1,2.46,43.2,176.8,286.0,15.4,79.8,EQ-B02,OP-005
REC-002890,BATCH-20240301-089,2024-03-11 08:45:00,849.7,115.7,1498.0,,1.95,44.2,175.3,296.0,14.3,80.8,EQ-A02,OP-002
REC-002891,BATCH-20240301-090,2024-03-11 08:50:00,850.8,123.2,1497.0,25.4,2.33,43.3,182.5,312.0,15.6,80.3,EQ-A01,OP-005
REC-002892,BATCH-20240301-090,2024-03-11 08:55:00,845.1,122.9,1529.0,27.4,2.15,46.3,181.6,297.0,16.1,80.8,EQ-A01,OP-002
REC-002893,BATCH-20240301-090,2024-03-11 09:00:00,845.3,119.7,1453.0,24.4,2.71,46.5,180.7,292.0,15.3,81.4,EQ-A02,OP-003
REC-002894,BATCH-20240301-090,2024-03-11 09:05:00,840.1,120.3,1490.0,26.1,2.62,45.7,178.6,300.0,15.8,79.9,EQ-A02,OP-004
REC-002895,BATCH-20240301-090,2024-03-11 09:10:00,850.9,116.2,1497.0,22.6,2.35,45.1,182.3,290.0,15.3,82.9,EQ-B02,OP-001
REC-002896,BATCH-20240301-090,2024-03-11 09:15:00,846.8,116.1,1514.0,23.6,2.25,46.4,185.6,290.0,14.4,79.1,EQ-A02,OP-002
REC-002897,BATCH-20240301-090,2024-03-11 09:20:00,847.3,124.8,1473.0,24.5,2.98,45.9,183.0,291.0,14.6,77.9,EQ-A01,OP-004
REC-002898,BATCH-20240301-090,2024-03-11 09:25:00,854.0,123.1,1470.0,24.6,2.4,42.7,178.0,308.0,14.3,80.2,EQ-A01,OP-004
REC-002899,BATCH-20240301-090,2024-03-11 09:30:00,843.5,119.6,1472.0,23.5,,46.3,177.1,298.0,15.0,76.4,EQ-B01,OP-002
REC-002900,BATCH-20240301-090,2024-03-11 09:35:00,843.0,123.2,1447.0,26.5,2.1,46.0,179.1,298.0,16.5,77.5,EQ-B02,OP-001
REC-002901,BATCH-20240301-091,2024-03-11 09:40:00,853.0,121.4,1668.0,23.7,2.31,46.2,179.4,295.0,15.8,79.5,EQ-B02,OP-004
REC-002902,BATCH-20240301-091,2024-03-11 09:45:00,845.5,121.8,1519.0,24.6,2.39,43.6,182.2,296.0,14.4,77.4,EQ-B01,OP-001
REC-002903,BATCH-20240301-091,2024-03-11 09:50:00,852.0,118.7,1399.0,23.6,2.43,44.7,179.3,296.0,13.8,78.3,EQ-B02,OP-005
REC-002904,BATCH-20240301-091,2024-03-11 09:55:00,855.9,122.6,1529.0,25.6,2.77,43.3,180.1,289.0,14.1,80.7,EQ-B01,OP-005
REC-002905,BATCH-20240301-091,2024-03-11 10:00:00,854.7,119.5,1582.0,25.3,2.27,43.4,183.1,301.0,15.5,74.7,EQ-A02,OP-004
REC-002906,BATCH-20240301-091,2024-03-11 10:05:00,851.2,118.7,1430.0,24.9,2.83,48.4,180.7,293.0,14.4,81.9,EQ-A01,OP-002
REC-002907,BATCH-20240301-091,2024-03-11 10:10:00,845.0,121.6,1515.0,,2.03,44.5,175.6,294.0,15.7,82.5,EQ-B01,OP-002
REC-002908,BATCH-20240301-091,2024-03-11 10:15:00,851.1,118.6,1579.0,24.3,2.16,46.0,181.4,295.0,15.1,80.9,EQ-B02,OP-004
REC-002909,BATCH-20240301-091,2024-03-11 10:20:00,851.0,121.1,1475.0,,2.51,44.3,179.3,299.0,13.8,78.7,EQ-A01,OP-004
REC-002910,BATCH-20240301-091,2024-03-11 10:25:00,850.3,116.6,1469.0,27.9,2.16,44.4,177.5,299.0,14.3,79.5,EQ-B01,OP-003
REC-002911,BATCH-20240301-092,2024-03-11 10:30:00,846.4,122.6,1504.0,23.8,2.75,43.6,175.3,300.0,16.5,76.3,EQ-A01,OP-005
REC-002912,BATCH-20240301-092,2024-03-11 10:35:00,843.3,121.9,1468.0,25.7,2.25,45.2,185.2,288.0,15.8,81.4,EQ-B02,OP-001
REC-002913,BATCH-20240301-092,2024-03-11 10:40:00,842.6,121.4,1504.0,25.1,2.6,44.5,180.2,302.0,15.6,76.9,EQ-A01,OP-005
REC-002914,BATCH-20240301-092,2024-03-11 10:45:00,856.5,117.1,1538.0,25.1,2.12,45.8,177.2,311.0,14.4,77.0,EQ-B02,OP-002
REC-002915,BATCH-20240301-092,2024-03-11 10:50:00,857.7,120.5,1543.0,24.0,1.93,47.5,180.0,305.0,15.5,79.3,EQ-A02,OP-002
REC-002916,BATCH-20240301-092,2024-03-11 10:55:00,851.1,124.0,1498.0,26.1,1.9,46.7,175.4,310.0,15.3,79.8,EQ-B01,OP-003
REC-002917,BATCH-20240301-092,2024-03-11 11:00:00,849.5,119.4,1459.0,24.8,3.16,47.0,177.4,303.0,15.1,79.7,EQ-A02,OP-005
REC-002918,BATCH-20240301-092,2024-03-11 11:05:00,845.0,121.1,1542.0,24.0,,47.3,181.6,288.0,15.3,80.6,EQ-B01,OP-003
REC-002919,BATCH-20240301-092,2024-03-11 11:10:00,852.6,124.0,1491.0,,2.62,44.6,187.2,308.0,14.6,80.2,EQ-A01,OP-004
REC-002920,BATCH-20240301-092,2024-03-11 11:15:00,853.2,119.6,1507.0,24.0,1.99,45.2,180.4,305.0,14.5,77.3,EQ-B01,OP-003
REC-002921,BATCH-20240301-093,2024-03-11 11:20:00,845.2,122.6,1467.0,24.5,,44.1,177.9,291.0,16.1,81.4,EQ-B01,OP-001
REC-002922,BATCH-20240301-093,2024-03-11 11:25:00,856.2,123.6,1383.0,25.4,2.32,46.7,177.8,289.0,13.9,79.4,EQ-A01,OP-002
REC-002923,BATCH-20240301-093,2024-03-11 11:30:00,854.6,120.6,1440.0,27.6,2.69,46.2,183.9,284.0,14.3,81.6,EQ-A02,OP-001
REC-002924,BATCH-20240301-093,2024-03-11 11:35:00,845.9,119.3,1496.0,23.5,2.39,46.4,182.2,311.0,15.8,80.8,EQ-B02,OP-003
REC-002925,BATCH-20240301-093,2024-03-11 11:40:00,851.6,120.6,1469.0,23.8,2.29,44.5,178.0,304.0,15.2,80.6,EQ-B01,OP-005
REC-002926,BATCH-20240301-093,2024-03-11 11:45:00,851.8,123.0,1500.0,26.2,2.65,46.7,184.8,306.0,15.1,80.2,EQ-A02,OP-003
REC-002927,BATCH-20240301-093,2024-03-11 11:50:00,847.6,118.7,1545.0,23.8,2.98,44.8,188.6,293.0,15.2,79.3,EQ-A01,OP-004
REC-002928,BATCH-20240301-093,2024-03-11 11:55:00,846.0,122.7,1445.0,24.2,2.68,46.1,175.8,306.0,15.1,78.2,EQ-B02,OP-005
REC-002929,BATCH-20240301-093,2024-03-11 12:00:00,846.1,114.9,1586.0,26.2,2.11,46.2,178.3,309.0,14.6,79.3,EQ-A01,OP-002
REC-002930,BATCH-20240301-093,2024-03-11 12:05:00,848.6,118.4,1570.0,26.1,2.53,46.5,175.1,288.0,15.4,81.5,EQ-A02,OP-001
REC-002931,BATCH-20240301-094,2024-03-11 12:10:00,851.4,115.3,1447.0,25.5,3.23,46.8,184.7,303.0,15.3,77.9,EQ-B02,OP-005
REC-002932,BATCH-20240301-094,2024-03-11 12:15:00,854.8,119.8,1535.0,25.0,2.58,44.9,180.7,310.0,14.0,77.0,EQ-B02,OP-004
REC-002933,BATCH-20240301-094,2024-03-11 12:20:00,852.1,123.6,1585.0,23.5,,42.8,178.3,311.0,15.0,79.3,EQ-B01,OP-003
REC-002934,BATCH-20240301-094,2024-03-11 12:25:00,852.7,118.0,1580.0,25.0,2.38,45.9,182.8,316.0,14.8,82.2,EQ-B02,OP-004
REC-002935,BATCH-20240301-094,2024-03-11 12:30:00,850.5,118.5,1461.0,23.7,2.28,46.7,182.1,288.0,13.6,77.8,EQ-B02,OP-003
REC-002936,BATCH-20240301-094,2024-03-11 12:35:00,846.1,119.2,1559.0,24.3,3.0,42.5,179.0,308.0,15.7,79.3,EQ-A01,OP-004
REC-002937,BATCH-20240301-094,2024-03-11 12:40:00,855.0,122.0,1466.0,25.4,2.71,44.1,185.1,292.0,15.1,77.5,EQ-A02,OP-005
REC-002938,BATCH-20240301-094,2024-03-11 12:45:00,850.5,117.3,1485.0,23.1,2.74,45.5,183.3,297.0,15.9,80.1,EQ-B01,OP-004
REC-002939,BATCH-20240301-094,2024-03-11 12:50:00,850.6,125.3,1476.0,26.5,,44.1,176.1,290.0,15.9,83.5,EQ-A02,OP-005
REC-002940,BATCH-20240301-094,2024-03-11 12:55:00,850.5,120.4,1539.0,25.1,2.83,45.4,180.4,293.0,14.2,73.7,EQ-A01,OP-003
REC-002941,BATCH-20240301-095,2024-03-11 13:00:00,856.2,119.6,1480.0,22.7,2.31,43.8,177.6,303.0,15.1,77.3,EQ-A02,OP-004
REC-002942,BATCH-20240301-095,2024-03-11 13:05:00,843.5,116.8,1591.0,26.8,2.24,42.0,180.4,300.0,15.3,81.5,EQ-A01,OP-001
REC-002943,BATCH-20240301-095,2024-03-11 13:10:00,852.3,117.2,1515.0,26.0,2.28,45.4,178.3,320.0,13.9,82.3,EQ-A01,OP-005
REC-002944,BATCH-20240301-095,2024-03-11 13:15:00,841.6,124.5,1443.0,25.2,2.01,43.0,182.7,310.0,15.2,81.5,EQ-B02,OP-005
REC-002945,BATCH-20240301-095,2024-03-11 13:20:00,855.2,118.3,1430.0,25.0,2.33,45.6,181.6,293.0,15.6,81.3,EQ-B02,OP-005
REC-002946,BATCH-20240301-095,2024-03-11 13:25:00,853.6,119.0,1539.0,25.6,2.69,47.5,181.0,294.0,14.1,82.3,EQ-A01,OP-003
REC-002947,BATCH-20240301-095,2024-03-11 13:30:00,851.8,124.2,1399.0,26.1,2.42,44.5,177.7,309.0,15.5,77.7,EQ-A02,OP-004
REC-002948,BATCH-20240301-095,2024-03-11 13:35:00,850.8,121.8,1509.0,26.3,2.41,41.6,180.6,302.0,15.2,82.2,EQ-B02,OP-002
REC-002949,BATCH-20240301-095,2024-03-11 13:40:00,840.2,119.4,1454.0,23.6,2.48,46.1,180.9,293.0,14.9,81.9,EQ-B01,OP-001
REC-002950,BATCH-20240301-095,2024-03-11 13:45:00,853.4,118.6,1469.0,22.9,2.37,42.4,186.2,291.0,15.9,83.6,EQ-B02,OP-002
REC-002951,BATCH-20240301-096,2024-03-11 13:50:00,851.1,119.7,1434.0,24.4,2.98,45.5,180.1,313.0,15.6,79.7,EQ-B02,OP-004
REC-002952,BATCH-20240301-096,2024-03-11 13:55:00,851.1,118.1,1472.0,24.8,2.67,43.1,180.2,296.0,14.3,79.2,EQ-A02,OP-002
REC-002953,BATCH-20240301-096,2024-03-11 14:00:00,838.4,118.1,1445.0,24.7,1.82,45.3,182.7,299.0,15.4,79.0,EQ-A01,OP-005
REC-002954,BATCH-20240301-096,2024-03-11 14:05:00,842.2,120.0,1534.0,23.4,2.36,44.6,188.6,302.0,13.5,75.7,EQ-A01,OP-003
REC-002955,BATCH-20240301-096,2024-03-11 14:10:00,853.7,126.2,1486.0,24.6,2.63,43.8,172.4,310.0,14.5,82.1,EQ-B02,OP-001
REC-002956,BATCH-20240301-096,2024-03-11 14:15:00,846.2,120.3,1543.0,26.3,,45.3,181.9,305.0,14.0,77.5,EQ-B02,OP-005
REC-002957,BATCH-20240301-096,2024-03-11 14:20:00,839.5,121.9,1480.0,26.0,2.62,43.5,179.6,295.0,14.5,81.8,EQ-A02,OP-004
REC-002958,BATCH-20240301-096,2024-03-11 14:25:00,862.6,122.8,1499.0,26.5,3.01,42.9,183.7,308.0,16.0,81.6,EQ-A02,OP-004
REC-002959,BATCH-20240301-096,2024-03-11 14:30:00,848.9,125.1,1517.0,24.5,2.65,46.5,180.3,304.0,15.1,78.7,EQ-B01,OP-002
REC-002960,BATCH-20240301-096,2024-03-11 14:35:00,845.9,116.5,1576.0,24.7,1.47,45.6,181.1,281.0,14.3,78.2,EQ-A02,OP-005
REC-002961,BATCH-20240301-097,2024-03-11 14:40:00,846.3,123.0,1493.0,24.5,2.84,45.7,174.8,294.0,15.3,78.1,EQ-B02,OP-002
REC-002962,BATCH-20240301-097,2024-03-11 14:45:00,860.1,120.3,1462.0,23.7,2.78,44.0,181.1,288.0,15.1,78.7,EQ-A01,OP-005
REC-002963,BATCH-20240301-097,2024-03-11 14:50:00,848.4,118.0,1551.0,24.4,2.46,44.9,184.8,309.0,15.6,76.8,EQ-A02,OP-002
REC-002964,BATCH-20240301-097,2024-03-11 14:55:00,846.7,123.0,1441.0,25.1,2.18,43.6,185.0,307.0,15.8,81.6,EQ-A01,OP-001
REC-002965,BATCH-20240301-097,2024-03-11 15:00:00,849.3,118.3,1480.0,24.8,3.03,43.0,178.3,291.0,15.8,83.7,EQ-B02,OP-004
REC-002966,BATCH-20240301-097,2024-03-11 15:05:00,851.5,121.0,1505.0,25.5,2.73,45.6,181.5,308.0,13.6,80.0,EQ-B01,OP-005
REC-002967,BATCH-20240301-097,2024-03-11 15:10:00,851.5,121.0,1491.0,25.2,2.28,42.3,182.9,289.0,14.9,78.5,EQ-A01,OP-004
